coding_problem_id,llm_answer_id,candidate_word_count,ai_word_count,shared_tokens,candidate_seq,ai_generated_seq
source_code_054,4_00,180,242,77,"[30, 239, 533, 581, 240, 30, 239, 220, 460, 220, 460, 240, 30, 239, 220, 93, 220, 93, 240, 113, 83, 197, 1179, 1180, 272, 220, 1114, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1723, 93, 1724, 684, 463, 41, 463, 218, 509, 276, 940, 436, 1065, 547, 1115, 174, 400, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 178, 238, 813, 174, 941, 1066, 436, 1067, 296, 1068, 215, 189, 159, 6, 159, 893, 159, 894, 894, 1398, 4, 344, 174, 753, 44, 116, 159, 51, 159, 47, 315, 814, 116, 184, 9, 78, 78, 296, 1116, 9, 296, 4, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 601, 1181, 40, 116, 63, 296, 576, 576, 1238, 103, 73, 3, 174, 90, 238, 813, 174, 1182, 1183, 1184, 1399, 970, 1185, 1400, 40, 754, 40, 1317, 582, 582, 815, 1186, 707, 754, 40, 113, 754, 15, 40, 6, 40, 851, 500, 4, 436, 146, 180, 601, 40, 296, 206, 268, 1401, 333]","[2510, 565, 932, 30, 239, 533, 581, 240, 30, 239, 220, 93, 220, 93, 240, 30, 239, 220, 460, 220, 460, 240, 113, 83, 197, 1179, 1180, 272, 220, 1114, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 684, 2205, 41, 2205, 218, 1069, 252, 2206, 1070, 2206, 41, 2206, 218, 145, 2205, 1889, 220, 2555, 93, 276, 2207, 1065, 547, 1115, 174, 116, 276, 1117, 1117, 252, 319, 186, 356, 189, 162, 941, 14, 2089, 49, 635, 4, 655, 342, 342, 46, 40, 3007, 82, 1255, 129, 178, 238, 319, 2559, 174, 941, 1066, 2207, 1067, 296, 1068, 215, 189, 1850, 6, 1850, 1725, 1850, 893, 1850, 51, 159, 47, 74, 54, 51, 1850, 51, 159, 47, 44, 134, 51, 177, 63, 51, 134, 118, 33, 63, 51, 1098, 2, 116, 183, 194, 134, 184, 9, 78, 78, 194, 1116, 9, 194, 4, 656, 215, 685, 134, 24, 686, 189, 63, 4, 657, 46, 40, 134, 63, 1239, 57, 600, 1274, 873, 4, 344, 174, 753, 40, 256, 13, 17, 9, 56, 82, 1182, 224, 1117, 1183, 1184, 2202, 970, 233, 82, 3008, 2558, 1317, 707, 2560, 1117, 40, 582, 582, 815, 1186, 1115, 2, 2561, 179, 50, 220, 14, 1193, 210, 113, 2560, 15, 82, 197, 2305, 2, 56, 82, 13, 2, 93, 2207, 146, 180, 82, 82, 194, 2556, 194, 2204, 132, 160, 132, 1686, 2, 40, 256, 1351, 2, 82, 3009, 1117, 1686]"
source_code_054,4_01,180,220,74,"[30, 239, 533, 581, 240, 30, 239, 220, 460, 220, 460, 240, 30, 239, 220, 93, 220, 93, 240, 113, 83, 197, 1179, 1180, 272, 220, 1114, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1723, 93, 1724, 684, 463, 41, 463, 218, 509, 276, 940, 436, 1065, 547, 1115, 174, 400, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 178, 238, 813, 174, 941, 1066, 436, 1067, 296, 1068, 215, 189, 159, 6, 159, 893, 159, 894, 894, 1398, 4, 344, 174, 753, 44, 116, 159, 51, 159, 47, 315, 814, 116, 184, 9, 78, 78, 296, 1116, 9, 296, 4, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 601, 1181, 40, 116, 63, 296, 576, 576, 1238, 103, 73, 3, 174, 90, 238, 813, 174, 1182, 1183, 1184, 1399, 970, 1185, 1400, 40, 754, 40, 1317, 582, 582, 815, 1186, 707, 754, 40, 113, 754, 15, 40, 6, 40, 851, 500, 4, 436, 146, 180, 601, 40, 296, 206, 268, 1401, 333]","[30, 239, 533, 581, 240, 30, 239, 220, 93, 220, 93, 240, 276, 940, 1065, 547, 1115, 113, 83, 682, 683, 684, 1187, 41, 1187, 218, 509, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 2000, 49, 1402, 129, 3010, 174, 178, 238, 813, 174, 941, 1066, 940, 174, 116, 1067, 296, 1068, 215, 189, 159, 6, 159, 893, 4, 344, 174, 40, 913, 159, 96, 10, 6, 159, 1725, 4, 344, 174, 40, 2405, 10, 44, 2003, 116, 3011, 51, 159, 51, 159, 54, 844, 844, 54, 51, 47, 54, 177, 33, 47, 116, 323, 3, 2003, 82, 47, 1239, 194, 47, 296, 4, 656, 215, 685, 116, 24, 686, 189, 63, 4, 657, 46, 40, 116, 63, 82, 1181, 40, 116, 63, 194, 333, 2208, 41, 2208, 218, 1069, 252, 2209, 1070, 2209, 41, 2209, 218, 145, 2208, 276, 1117, 2004, 1117, 113, 2210, 15, 40, 2004, 1686, 940, 174, 116, 146, 180, 1239, 40, 296, 206, 268, 2200, 2204, 35, 160, 35, 252, 319, 186, 356, 189, 4, 406, 367, 1238, 2551, 2552, 73, 3, 174, 90, 238, 319, 2559, 174, 1182, 224, 2004, 1400, 2210, 1183, 1184, 3012, 1399, 1186, 9, 82, 3013, 707, 2210, 2004, 40, 174, 40, 1186, 41, 2003, 276, 15, 82, 276, 19, 194, 2003, 43, 82, 43, 194]"
source_code_055,3.5-turbo_00,1,57,0,[149],"[18, 1071, 84, 26, 124, 84, 24, 14, 26, 7, 3, 7, 124, 7, 14, 26, 25, 3, 25, 124, 5, 25, 6, 84, 25, 84, 25, 5, 26, 609, 84, 25, 84, 25, 84, 25, 5, 84, 25, 5, 609, 4, 84, 8, 17, 1188, 1189, 1190, 803, 809, 8, 29, 1071, 17, 85, 42, 29]"
source_code_055,3.5-turbo_01,1,58,0,[149],"[18, 1071, 84, 26, 124, 84, 24, 14, 26, 7, 3, 7, 124, 7, 14, 26, 25, 3, 25, 124, 7, 5, 25, 6, 84, 25, 84, 25, 5, 26, 609, 84, 25, 84, 25, 84, 25, 5, 84, 25, 5, 609, 4, 84, 26, 17, 1188, 1189, 1190, 803, 809, 26, 29, 1071, 17, 85, 42, 29]"
source_code_055,4-turbo_00,1,76,0,[149],"[18, 1071, 84, 26, 101, 84, 24, 26, 942, 232, 942, 64, 14, 26, 7, 5, 7, 101, 7, 6, 84, 7, 5, 84, 7, 1442, 321, 6, 2316, 192, 23, 2562, 168, 84, 7, 5, 84, 7, 84, 7, 84, 7, 5, 942, 109, 554, 101, 3014, 2, 286, 289, 28, 1124, 23, 854, 101, 193, 942, 4, 84, 161, 292, 85, 42, 1071, 1188, 1189, 1190, 803, 809, 29, 1189, 1190, 1188, 809, 803]"
source_code_055,4-turbo_01,1,84,0,[149],"[18, 1071, 84, 26, 101, 84, 24, 26, 942, 232, 942, 64, 14, 26, 7, 5, 7, 101, 7, 708, 2, 3015, 2083, 6, 84, 7, 5, 84, 7, 1442, 6, 321, 23, 2562, 168, 26, 609, 84, 7, 5, 84, 7, 5, 84, 7, 84, 7, 609, 942, 109, 554, 101, 3016, 2, 286, 289, 28, 1124, 23, 854, 101, 193, 942, 4, 84, 161, 292, 8, 989, 1071, 1188, 1189, 1190, 803, 809, 85, 42, 989, 29, 1189, 1190, 1188, 809, 803]"
source_code_055,4_00,1,74,0,[149],"[18, 1071, 84, 26, 124, 84, 24, 14, 26, 7, 124, 5, 7, 3, 7, 14, 26, 25, 5, 25, 7, 25, 1442, 121, 6, 304, 45, 28, 850, 537, 171, 364, 6, 84, 25, 5, 84, 25, 26, 609, 84, 25, 5, 84, 25, 5, 84, 25, 84, 25, 609, 4, 84, 1877, 2, 18, 26, 84, 1188, 1189, 1190, 803, 809, 85, 42, 1071, 84, 824, 29, 1189, 1190, 1188, 809, 803]"
source_code_055,4_01,1,122,0,[149],"[18, 1071, 31, 26, 24, 31, 24, 26, 942, 270, 229, 2, 31, 14, 26, 7, 3, 7, 24, 7, 942, 64, 270, 229, 2, 31, 22, 3, 13, 24, 7, 5, 286, 7, 321, 192, 1124, 23, 854, 14, 26, 25, 3, 25, 24, 7, 5, 25, 1442, 6, 2, 289, 485, 28, 850, 537, 2, 322, 289, 6, 31, 25, 31, 25, 5, 8, 609, 31, 25, 31, 25, 31, 25, 5, 31, 25, 5, 609, 942, 109, 6, 200, 483, 321, 2110, 942, 23, 2, 1311, 270, 2, 31, 28, 520, 6, 942, 327, 4, 31, 13, 2418, 2, 18, 8, 31, 1188, 1189, 1190, 803, 809, 85, 42, 1071, 31, 43, 586, 29, 1189, 1190, 1188, 809, 803]"
source_code_056,3.5-turbo_00,153,131,43,"[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 113, 83, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1728, 316, 1729, 684, 463, 41, 463, 218, 1069, 252, 755, 1070, 755, 41, 755, 218, 145, 463, 44, 15, 116, 206, 357, 252, 113, 895, 1237, 895, 535, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 394, 56, 51, 22, 370, 6, 316, 28, 1730, 148, 53, 1731, 1732, 276, 159, 272, 1073, 547, 397, 400, 77, 776, 116, 159, 1118, 54, 583, 583, 1239, 814, 357, 206, 268, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 344, 174, 116, 500, 753, 1289, 597, 771, 6, 116, 192, 1271, 1403, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 816, 816, 707, 535, 1733, 1734, 174, 582, 815, 1735]","[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 41, 896, 218, 2005, 44, 82, 777, 206, 357, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 2006, 159, 272, 1073, 547, 397, 400, 77, 777, 159, 1118, 54, 583, 82, 2563, 583, 814, 357, 206, 268, 2007, 44, 82, 77, 777, 44, 3017, 777, 41, 82, 276, 15, 11, 276, 15, 179, 82, 43, 11, 43, 179, 2544, 82, 2563, 2564, 583, 4, 82, 11, 583, 11, 179, 583, 51, 2008, 161, 292, 113, 83, 896, 896, 896, 696, 56, 394, 2565, 401, 117, 441, 2566, 2211, 896, 696, 56, 394, 2565, 401, 117, 3018, 2566, 2211, 896, 113, 2211, 896, 316, 197, 272, 316, 535, 160, 3019, 116, 316, 777, 10]"
source_code_056,3.5-turbo_01,153,172,56,"[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 113, 83, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1728, 316, 1729, 684, 463, 41, 463, 218, 1069, 252, 755, 1070, 755, 41, 755, 218, 145, 463, 44, 15, 116, 206, 357, 252, 113, 895, 1237, 895, 535, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 394, 56, 51, 22, 370, 6, 316, 28, 1730, 148, 53, 1731, 1732, 276, 159, 272, 1073, 547, 397, 400, 77, 776, 116, 159, 1118, 54, 583, 583, 1239, 814, 357, 206, 268, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 344, 174, 116, 500, 753, 1289, 597, 771, 6, 116, 192, 1271, 1403, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 816, 816, 707, 535, 1733, 1734, 174, 582, 815, 1735]","[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 41, 1851, 218, 2005, 44, 15, 777, 206, 357, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 4, 200, 821, 13, 394, 56, 51, 162, 1852, 51, 394, 56, 51, 22, 370, 44, 15, 2567, 272, 2568, 777, 2567, 357, 206, 268, 2007, 496, 44, 15, 2568, 197, 3020, 18, 13, 394, 51, 22, 534, 370, 265, 43, 50, 3021, 370, 1132, 23, 233, 533, 76, 14, 3022, 3023, 9, 3024, 44, 28, 929, 1091, 4, 2009, 372, 2009, 385, 2009, 393, 44, 15, 2212, 4, 777, 113, 83, 682, 3025, 131, 189, 1851, 174, 683, 684, 655, 342, 342, 46, 40, 2009, 1255, 129, 1187, 41, 1187, 218, 509, 252, 319, 186, 356, 189, 276, 1736, 1799, 21, 1851, 189, 4, 178, 238, 319, 3026, 707, 1736, 535, 174, 40, 2185, 1402, 2553, 543, 407, 656, 215, 3027, 109, 685, 1736, 2212, 24, 686, 189, 63, 4, 657, 46, 40, 1736, 2212, 63]"
source_code_056,4-turbo_00,153,186,61,"[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 113, 83, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1728, 316, 1729, 684, 463, 41, 463, 218, 1069, 252, 755, 1070, 755, 41, 755, 218, 145, 463, 44, 15, 116, 206, 357, 252, 113, 895, 1237, 895, 535, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 394, 56, 51, 22, 370, 6, 316, 28, 1730, 148, 53, 1731, 1732, 276, 159, 272, 1073, 547, 397, 400, 77, 776, 116, 159, 1118, 54, 583, 583, 1239, 814, 357, 206, 268, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 344, 174, 116, 500, 753, 1289, 597, 771, 6, 116, 192, 1271, 1403, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 816, 816, 707, 535, 1733, 1734, 174, 582, 815, 1735]","[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 41, 896, 206, 357, 44, 15, 777, 896, 357, 206, 2557, 3, 447, 13, 67, 3028, 373, 777, 496, 44, 15, 2569, 197, 206, 268, 206, 268, 927, 1805, 268, 1072, 357, 6, 777, 1156, 1805, 2570, 763, 66, 2, 1852, 51, 4, 777, 57, 394, 56, 51, 22, 370, 44, 15, 116, 272, 2010, 242, 2, 316, 777, 116, 357, 206, 268, 4, 116, 496, 44, 15, 2010, 197, 1073, 370, 1073, 547, 2006, 159, 272, 370, 397, 400, 77, 44, 15, 116, 159, 1118, 54, 583, 583, 2008, 99, 15, 814, 4, 116, 41, 1853, 218, 1069, 252, 1737, 1070, 1737, 41, 1737, 218, 145, 1853, 896, 896, 896, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 3029, 496, 896, 2569, 215, 356, 189, 2550, 44, 15, 159, 6, 159, 894, 894, 1398, 4, 344, 174, 753, 57, 6, 159, 893, 4, 344, 174, 40, 913, 159, 96, 10, 57, 4, 656, 215, 685, 159, 51, 24, 686, 189, 63, 4, 657, 46, 40, 159, 51, 63]"
source_code_056,4-turbo_01,153,200,71,"[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 113, 83, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1728, 316, 1729, 684, 463, 41, 463, 218, 1069, 252, 755, 1070, 755, 41, 755, 218, 145, 463, 44, 15, 116, 206, 357, 252, 113, 895, 1237, 895, 535, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 394, 56, 51, 22, 370, 6, 316, 28, 1730, 148, 53, 1731, 1732, 276, 159, 272, 1073, 547, 397, 400, 77, 776, 116, 159, 1118, 54, 583, 583, 1239, 814, 357, 206, 268, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 344, 174, 116, 500, 753, 1289, 597, 771, 6, 116, 192, 1271, 1403, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 816, 816, 707, 535, 1733, 1734, 174, 582, 815, 1735]","[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 41, 1851, 2, 316, 927, 28, 180, 13, 763, 354, 125, 8, 2571, 927, 354, 763, 44, 15, 777, 206, 357, 496, 44, 15, 535, 197, 206, 268, 206, 268, 175, 6, 412, 279, 1852, 116, 20, 2, 316, 28, 2533, 822, 6, 777, 74, 357, 74, 6, 268, 1072, 357, 2571, 4, 777, 66, 1852, 51, 394, 56, 51, 22, 370, 6, 316, 28, 823, 148, 53, 3030, 276, 116, 272, 2010, 777, 116, 357, 268, 4, 116, 496, 44, 15, 2010, 197, 44, 15, 116, 276, 2006, 272, 1073, 547, 397, 400, 77, 14, 170, 583, 23, 2006, 1118, 116, 118, 583, 2008, 839, 2008, 28, 2, 256, 38, 14, 82, 4, 116, 41, 1853, 218, 1069, 252, 1737, 1070, 1737, 41, 1737, 218, 145, 1853, 276, 1736, 1851, 44, 15, 116, 252, 113, 895, 1237, 895, 2572, 113, 2572, 197, 44, 15, 116, 272, 1736, 535, 776, 116, 116, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 116, 129, 116, 74, 753, 656, 215, 685, 116, 24, 686, 189, 63, 4, 657, 46, 40, 116, 63, 113, 83, 682, 683, 684, 1853]"
source_code_056,4_00,153,100,36,"[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 113, 83, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1728, 316, 1729, 684, 463, 41, 463, 218, 1069, 252, 755, 1070, 755, 41, 755, 218, 145, 463, 44, 15, 116, 206, 357, 252, 113, 895, 1237, 895, 535, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 394, 56, 51, 22, 370, 6, 316, 28, 1730, 148, 53, 1731, 1732, 276, 159, 272, 1073, 547, 397, 400, 77, 776, 116, 159, 1118, 54, 583, 583, 1239, 814, 357, 206, 268, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 344, 174, 116, 500, 753, 1289, 597, 771, 6, 116, 192, 1271, 1403, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 816, 816, 707, 535, 1733, 1734, 174, 582, 815, 1735]","[30, 239, 534, 370, 534, 370, 240, 30, 239, 533, 581, 240, 41, 82, 276, 15, 40, 276, 194, 194, 82, 43, 40, 43, 194, 41, 896, 50, 2005, 44, 82, 316, 206, 2011, 44, 82, 77, 316, 4, 316, 496, 113, 535, 197, 175, 6, 412, 821, 13, 242, 2, 316, 6, 2011, 74, 206, 268, 1072, 2011, 2570, 763, 276, 51, 272, 1073, 547, 397, 400, 77, 316, 51, 1118, 54, 583, 82, 583, 601, 583, 296, 814, 950, 631, 21, 540, 412, 286, 1403, 2, 51, 2011, 206, 268, 2573, 2574, 7, 132, 2561, 13, 242, 2007]"
source_code_056,4_01,153,132,37,"[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 113, 83, 682, 399, 41, 399, 218, 509, 252, 319, 186, 356, 189, 4, 683, 46, 1728, 316, 1729, 684, 463, 41, 463, 218, 1069, 252, 755, 1070, 755, 41, 755, 218, 145, 463, 44, 15, 116, 206, 357, 252, 113, 895, 1237, 895, 535, 496, 113, 535, 197, 6, 357, 74, 206, 268, 1072, 357, 927, 354, 763, 394, 56, 51, 22, 370, 6, 316, 28, 1730, 148, 53, 1731, 1732, 276, 159, 272, 1073, 547, 397, 400, 77, 776, 116, 159, 1118, 54, 583, 583, 1239, 814, 357, 206, 268, 252, 319, 186, 356, 189, 4, 655, 342, 342, 46, 40, 400, 129, 344, 174, 116, 500, 753, 1289, 597, 771, 6, 116, 192, 1271, 1403, 656, 215, 685, 116, 24, 686, 189, 63, 657, 46, 40, 116, 63, 816, 816, 707, 535, 1733, 1734, 174, 582, 815, 1735]","[30, 239, 533, 581, 240, 30, 239, 534, 370, 534, 370, 240, 41, 82, 276, 15, 40, 276, 206, 194, 82, 43, 40, 43, 194, 82, 2575, 2564, 159, 40, 159, 601, 194, 159, 296, 3031, 41, 3032, 218, 2005, 125, 8, 2576, 8, 927, 354, 763, 206, 2012, 44, 82, 116, 44, 82, 77, 116, 116, 496, 113, 535, 197, 276, 1839, 206, 268, 6, 2012, 74, 276, 2577, 1839, 1072, 2012, 6, 2577, 1116, 2576, 3, 412, 279, 9, 822, 1852, 47, 3033, 232, 3034, 4, 2012, 1839, 394, 2, 44, 21, 116, 22, 233, 534, 370, 547, 116, 170, 397, 1073, 547, 397, 400, 170, 159, 272, 397, 77, 14, 170, 2578, 23, 159, 1118, 116, 118, 82, 2575, 2578, 2573, 144, 2574, 62, 2, 116, 279, 2034, 2007]"
source_code_057,3.5-turbo_00,131,51,15,"[105, 11, 1738, 106, 11, 1739, 104, 567, 20, 299, 9, 18, 23, 48, 62, 943, 756, 9, 1119, 1120, 410, 2, 18, 68, 66, 9, 1740, 521, 45, 1741, 20, 298, 62, 123, 45, 22, 5, 13, 80, 347, 67, 1742, 855, 1743, 21, 1744, 205, 9, 757, 45, 21, 1121, 1745, 303, 9, 1746, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 916, 9, 455, 62, 665, 2, 466, 21, 123, 27, 107, 66, 2, 521, 325, 22, 1747, 1364, 546, 232, 53, 66, 144, 1748, 932, 100, 17, 101, 677, 190, 5, 389, 16, 389, 12, 389, 55, 389, 34, 389, 80, 389, 108, 95, 48, 69, 49, 1749, 32, 5, 32, 87, 12, 39, 360, 3, 72, 39, 172, 3]","[30, 521, 195, 658, 410, 4, 521, 1404, 5, 80, 195, 696, 1121, 101, 259, 5, 3, 16, 3, 12, 3, 55, 3, 34, 3, 80, 3, 14, 23, 87, 101, 658, 27, 658, 410, 259, 658, 27, 5, 4, 259, 101, 677, 2579, 27, 696, 1121, 101, 160, 2579, 27]"
source_code_057,3.5-turbo_01,131,49,15,"[105, 11, 1738, 106, 11, 1739, 104, 567, 20, 299, 9, 18, 23, 48, 62, 943, 756, 9, 1119, 1120, 410, 2, 18, 68, 66, 9, 1740, 521, 45, 1741, 20, 298, 62, 123, 45, 22, 5, 13, 80, 347, 67, 1742, 855, 1743, 21, 1744, 205, 9, 757, 45, 21, 1121, 1745, 303, 9, 1746, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 916, 9, 455, 62, 665, 2, 466, 21, 123, 27, 107, 66, 2, 521, 325, 22, 1747, 1364, 546, 232, 53, 66, 144, 1748, 932, 100, 17, 101, 677, 190, 5, 389, 16, 389, 12, 389, 55, 389, 34, 389, 80, 389, 108, 95, 48, 69, 49, 1749, 32, 5, 32, 87, 12, 39, 360, 3, 72, 39, 172, 3]","[30, 521, 195, 658, 410, 4, 521, 1404, 5, 80, 195, 696, 1121, 101, 259, 5, 3, 16, 3, 12, 3, 55, 3, 34, 3, 80, 3, 14, 23, 87, 101, 27, 658, 410, 259, 27, 5, 4, 259, 161, 292, 101, 677, 29, 696, 1121, 101, 160, 29]"
source_code_057,4-turbo_00,131,65,21,"[105, 11, 1738, 106, 11, 1739, 104, 567, 20, 299, 9, 18, 23, 48, 62, 943, 756, 9, 1119, 1120, 410, 2, 18, 68, 66, 9, 1740, 521, 45, 1741, 20, 298, 62, 123, 45, 22, 5, 13, 80, 347, 67, 1742, 855, 1743, 21, 1744, 205, 9, 757, 45, 21, 1121, 1745, 303, 9, 1746, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 916, 9, 455, 62, 665, 2, 466, 21, 123, 27, 107, 66, 2, 521, 325, 22, 1747, 1364, 546, 232, 53, 66, 144, 1748, 932, 100, 17, 101, 677, 190, 5, 389, 16, 389, 12, 389, 55, 389, 34, 389, 80, 389, 108, 95, 48, 69, 49, 1749, 32, 5, 32, 87, 12, 39, 360, 3, 72, 39, 172, 3]","[30, 521, 195, 658, 410, 696, 756, 9, 1119, 1120, 410, 162, 521, 1404, 4, 521, 1404, 5, 80, 195, 658, 410, 101, 529, 101, 696, 756, 9, 1119, 1120, 410, 101, 529, 20, 4, 9, 94, 21, 123, 27, 259, 5, 3, 16, 3, 12, 3, 55, 3, 34, 3, 80, 3, 14, 23, 87, 101, 27, 658, 410, 259, 27, 5, 4, 259]"
source_code_057,4-turbo_01,131,61,22,"[105, 11, 1738, 106, 11, 1739, 104, 567, 20, 299, 9, 18, 23, 48, 62, 943, 756, 9, 1119, 1120, 410, 2, 18, 68, 66, 9, 1740, 521, 45, 1741, 20, 298, 62, 123, 45, 22, 5, 13, 80, 347, 67, 1742, 855, 1743, 21, 1744, 205, 9, 757, 45, 21, 1121, 1745, 303, 9, 1746, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 916, 9, 455, 62, 665, 2, 466, 21, 123, 27, 107, 66, 2, 521, 325, 22, 1747, 1364, 546, 232, 53, 66, 144, 1748, 932, 100, 17, 101, 677, 190, 5, 389, 16, 389, 12, 389, 55, 389, 34, 389, 80, 389, 108, 95, 48, 69, 49, 1749, 32, 5, 32, 87, 12, 39, 360, 3, 72, 39, 172, 3]","[30, 521, 195, 658, 410, 658, 9, 1119, 1120, 410, 20, 4, 2, 27, 4, 521, 1404, 5, 80, 195, 658, 410, 101, 529, 101, 658, 2, 410, 101, 529, 20, 94, 466, 21, 123, 27, 259, 5, 3, 16, 3, 12, 3, 55, 3, 34, 3, 80, 3, 14, 23, 87, 101, 27, 658, 410, 259, 27, 5, 4, 259]"
source_code_057,4_00,131,73,31,"[105, 11, 1738, 106, 11, 1739, 104, 567, 20, 299, 9, 18, 23, 48, 62, 943, 756, 9, 1119, 1120, 410, 2, 18, 68, 66, 9, 1740, 521, 45, 1741, 20, 298, 62, 123, 45, 22, 5, 13, 80, 347, 67, 1742, 855, 1743, 21, 1744, 205, 9, 757, 45, 21, 1121, 1745, 303, 9, 1746, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 916, 9, 455, 62, 665, 2, 466, 21, 123, 27, 107, 66, 2, 521, 325, 22, 1747, 1364, 546, 232, 53, 66, 144, 1748, 932, 100, 17, 101, 677, 190, 5, 389, 16, 389, 12, 389, 55, 389, 34, 389, 80, 389, 108, 95, 48, 69, 49, 1749, 32, 5, 32, 87, 12, 39, 360, 3, 72, 39, 172, 3]","[30, 521, 18, 13, 696, 756, 9, 1119, 1120, 410, 195, 658, 410, 4, 521, 1404, 5, 80, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 195, 696, 1121, 101, 1889, 9, 455, 13, 1195, 665, 665, 5, 3, 16, 3, 12, 3, 55, 3, 34, 3, 80, 3, 14, 23, 87, 101, 3035, 2, 94, 21, 2, 3036, 45, 665, 658, 410, 5, 4, 665]"
source_code_057,4_01,131,58,21,"[105, 11, 1738, 106, 11, 1739, 104, 567, 20, 299, 9, 18, 23, 48, 62, 943, 756, 9, 1119, 1120, 410, 2, 18, 68, 66, 9, 1740, 521, 45, 1741, 20, 298, 62, 123, 45, 22, 5, 13, 80, 347, 67, 1742, 855, 1743, 21, 1744, 205, 9, 757, 45, 21, 1121, 1745, 303, 9, 1746, 18, 62, 517, 9, 45, 101, 99, 17, 20, 943, 756, 2, 410, 101, 529, 916, 9, 455, 62, 665, 2, 466, 21, 123, 27, 107, 66, 2, 521, 325, 22, 1747, 1364, 546, 232, 53, 66, 144, 1748, 932, 100, 17, 101, 677, 190, 5, 389, 16, 389, 12, 389, 55, 389, 34, 389, 80, 389, 108, 95, 48, 69, 49, 1749, 32, 5, 32, 87, 12, 39, 360, 3, 72, 39, 172, 3]","[30, 521, 18, 13, 696, 756, 9, 1119, 1120, 410, 195, 658, 410, 4, 521, 1404, 5, 80, 18, 13, 696, 756, 2, 410, 101, 529, 195, 658, 101, 529, 101, 259, 5, 3, 16, 3, 12, 3, 55, 3, 34, 3, 80, 3, 14, 23, 87, 101, 658, 27, 658, 410, 259, 658, 27, 5, 4, 259]"
